,월,일,시간,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수
성별,,,,남성,남성,남성,남성,남성,남성,여성,여성,여성,여성,여성,여성
5298,9,6,19,779030,876930,860960,775130,486310,324420,826730,848270,852530,827810,540930,445780
5299,9,6,20,775340,865720,850990,773360,486470,322960,810280,835190,844390,823060,539080,445010
5300,9,6,21,770860,858840,843740,771480,485290,321610,794660,824990,838300,818970,537190,443940
5301,9,6,22,762120,849190,834120,765590,482830,320580,774870,814110,831010,813940,534850,442920
5302,9,6,23,751350,838870,824910,760160,480560,319800,756290,804480,825640,810290,533160,442100
5303,9,7,0,743890,831490,818260,756590,478790,319000,746570,798970,822140,808820,532370,441230
5304,9,7,1,741100,827350,814750,754570,477680,317610,743460,796590,820670,807710,531670,440090
5305,9,7,2,737150,824010,811390,752300,475830,315650,741850,794710,819060,806460,530610,438660
5306,9,7,3,731560,820840,808370,750490,473700,313470,740400,793020,817200,804950,528860,436460
5307,9,7,4,729060,818220,805460,747750,471600,311630,739070,791360,815290,803170,527250,434730
5308,9,7,5,727490,815490,802460,745470,470460,311740,737680,789470,813270,801670,526470,434150
5309,9,7,6,725440,814450,801430,742700,468900,312940,737040,789090,812880,800770,526660,434870
5310,9,7,7,727500,815940,803300,741190,468050,314090,739170,791150,815470,801400,527110,436190
5311,9,7,8,735870,822130,810280,743910,469610,316290,750370,800780,824250,807690,530110,439200
5312,9,7,9,741870,829170,816580,746260,471420,318260,759070,809270,832830,813880,533700,442350
5313,9,7,10,747620,835800,821930,749160,473430,320890,767010,815670,838090,818560,536300,445340
5314,9,7,11,753260,840850,824960,751570,475370,322750,773710,819770,841120,821820,538050,446960
5315,9,7,12,757860,845050,826520,753780,477310,323790,779710,822600,842750,823930,538800,447760
5316,9,7,13,759780,845890,826660,755440,478890,324540,780790,821610,841410,823430,539550,448070
5317,9,7,14,760130,844580,825630,755630,479040,324060,778850,818920,839510,821670,538690,447220
5318,9,7,15,760600,843310,824300,756530,479870,323820,777680,815840,836980,820220,538490,446500
5319,9,7,16,759980,842270,822910,758720,481560,323500,775190,812650,834760,818680,537100,445330
5320,9,7,17,758950,839230,821430,760470,482330,322920,770970,807800,831620,815850,535230,444500
5321,9,7,18,757800,835790,817980,760490,483000,322170,765030,802160,826750,812230,533380,443440
5322,9,7,19,756170,833640,815740,760400,482520,321050,759720,797700,823310,809920,531820,442640
5323,9,7,20,752930,828820,812350,759340,480870,319760,753250,792570,819750,806700,529840,441360
5324,9,7,21,749940,826120,811370,758930,479990,319050,746900,789520,817970,805070,529160,440870
5325,9,7,22,744870,822970,809260,756490,478750,318500,739770,787140,815020,802860,528130,440240
5326,9,7,23,739770,819800,806870,754740,477460,317960,733170,784660,813500,801380,527540,439860
5327,9,8,0,736650,816910,805180,752250,476170,317020,729960,783530,812290,800370,527120,439140
5328,9,8,1,735260,815080,803700,750420,474610,315880,729180,782490,811460,799680,526380,438070
5329,9,8,2,732590,812950,801610,748320,472720,313950,728600,781440,810180,798710,525510,436890
5330,9,8,3,727390,810970,799420,745770,470400,311680,727640,780310,808940,797270,523920,434790
5331,9,8,4,725360,808520,796130,742490,468090,310040,726710,778920,807230,795560,522190,433070
5332,9,8,5,723640,805260,790850,736060,465550,309490,725790,777420,804780,793040,520830,432000
5333,9,8,6,720850,802340,786770,729490,462800,310030,724610,776200,803450,791210,520530,432540
5334,9,8,7,720800,800940,785510,724620,459590,310570,724890,775950,802500,788660,519610,433680
5335,9,8,8,726470,803140,788030,725060,458950,312810,729050,779460,807410,790260,521450,437470
5336,9,8,9,731450,806700,790410,722370,457630,314950,736040,785050,812830,791470,522540,442690
5337,9,8,10,735790,810540,791530,716830,455000,315950,743670,789720,816010,789950,522710,446240
5338,9,8,11,742120,813840,791080,711890,451620,315710,751920,792580,816780,786670,520760,446160
5339,9,8,12,749810,816510,792320,710730,450460,315690,762710,794500,818040,784730,519210,446290
5340,9,8,13,756230,819160,793640,712520,451900,316270,772420,795890,818620,784080,519190,445660
5341,9,8,14,760100,820480,795640,716260,454310,316210,778490,796460,819670,785470,519960,444480
5342,9,8,15,762800,821960,798290,721150,456910,316320,783140,797810,820860,788240,521210,442900
5343,9,8,16,763820,823810,800820,727100,461500,316650,785150,799080,820690,791900,523380,441510
5344,9,8,17,762680,826440,804140,734010,466580,317380,785250,799630,820680,796070,525720,441140
5345,9,8,18,759680,826720,806230,742750,472690,319030,780870,799500,820600,800750,528640,441660
5346,9,8,19,754520,826820,808910,748790,477000,319730,775520,799200,821170,804630,531280,442100
5347,9,8,20,747900,826370,811380,754350,479760,320010,768900,799560,822550,808220,532800,442210
5348,9,8,21,738890,824360,812230,756530,480480,319820,758540,798020,822210,809610,533360,442030
5349,9,8,22,729660,821280,812340,756210,480470,319350,748650,796340,820880,809680,533140,441740
5350,9,8,23,720280,818480,811670,755460,479620,318780,739340,794540,820110,809170,532700,441370
5351,9,9,0,716160,816470,810480,754180,478450,317970,736210,793530,819530,808800,532200,440960
5352,9,9,1,714690,815330,809190,752900,476790,316700,735680,792910,818650,808060,531600,439850
5353,9,9,2,712460,813790,807420,751150,474680,314760,735020,792040,817680,807060,530740,438580
5354,9,9,3,707970,812270,805760,748970,472340,312420,734430,791040,816380,805700,529330,436720
5355,9,9,4,706370,810630,803800,746640,470600,310860,733640,790180,815010,804510,528360,435360
5356,9,9,5,705950,810670,806280,746400,469270,311260,733660,789920,814640,803200,528500,435320
5357,9,9,6,707370,820060,822460,751310,468220,312910,738720,796610,820240,805210,530010,437070
5358,9,9,7,719650,854360,858850,762330,467510,315580,769900,828760,839890,813850,533860,440660
5359,9,9,8,732230,884480,885440,769100,468280,318550,811620,867170,859840,825630,539730,445530
5360,9,9,9,739670,897290,898460,775000,470120,322490,831380,884030,874030,834170,545380,450690
5361,9,9,10,742220,901620,904390,777490,471380,325730,839630,892410,880990,837940,548330,455200
5362,9,9,11,744830,903050,904800,775210,471470,327390,846090,896710,883390,838720,549650,458190
5363,9,9,12,745940,902800,905030,775100,471180,328340,848750,898210,884480,838150,550230,459190
5364,9,9,13,746190,904250,905660,775040,470930,328520,850830,899060,885140,838360,550450,459400
5365,9,9,14,748690,905130,906340,777970,474580,329810,856530,899640,885900,840960,551760,458580
5366,9,9,15,750890,905010,907140,780200,476890,329170,857790,898310,884960,841750,550800,456410
5367,9,9,16,753910,905030,906360,782530,479200,328000,857950,894400,882310,840040,548090,453080
5368,9,9,17,758820,904810,902460,784510,482670,326850,855630,888150,878430,837990,545770,450290
5369,9,9,18,756230,894470,889630,780910,484840,325940,836560,867380,864810,833240,543890,448540
5370,9,9,19,746540,871680,869160,776030,485570,324600,808080,841600,849530,827650,541510,447090
5371,9,9,20,738300,858070,857060,772770,485640,323080,789730,828060,841490,823670,540140,445910
5372,9,9,21,730370,846200,843770,766550,483830,321930,772380,816500,834950,819900,538010,444990
5373,9,9,22,720560,833320,829870,759110,481320,320880,753900,806380,828340,815190,536160,444190
5374,9,9,23,711800,823030,819770,753930,479420,320100,741420,800150,824400,812550,535180,443630
5375,9,10,0,706170,816880,813150,750630,478080,319270,735910,796750,822240,811260,534500,442810
5376,9,10,1,704250,813570,809740,749420,476580,318070,734450,795110,820990,810300,533680,441810
5377,9,10,2,701670,811290,807140,747520,474740,316240,733490,793940,819710,809270,532830,440560
5378,9,10,3,697010,809080,804550,745210,472210,313730,732620,792430,818130,807580,531110,438490
5379,9,10,4,695360,807170,802270,743160,470460,312110,731780,791140,816500,806120,530020,436940
5380,9,10,5,694420,806870,803510,744150,470450,312550,731410,790470,815780,805560,530170,436750
5381,9,10,6,695900,814060,816960,750410,470650,314360,734490,795640,820320,806980,531200,437870
5382,9,10,7,709560,846770,852470,763390,471400,317620,764830,826760,839700,815720,535650,441600
5383,9,10,8,722110,878050,879980,769940,472370,321230,807780,865970,860490,827780,541880,446390
5384,9,10,9,729460,890470,892140,774250,473450,325050,827640,883610,874450,836030,547140,451750
5385,9,10,10,732630,894190,897740,775600,474190,327910,836010,891890,881130,839720,550290,455580
5386,9,10,11,736470,896200,897710,773870,473960,330010,842970,896030,883300,840160,551080,457940
5387,9,10,12,739920,898240,898520,772980,473660,330940,848980,898140,884880,840480,550910,458790
5388,9,10,13,741330,899830,900550,775100,475710,331900,852210,898720,885860,841610,551420,459340
5389,9,10,14,741740,900210,900200,776890,477700,331960,852900,897470,884860,841910,551490,458110
5390,9,10,15,743190,900840,900560,779810,479490,331030,852970,895060,883650,841210,549850,456170
5391,9,10,16,747620,901250,901040,782880,481620,329930,851560,891000,880270,839700,547230,453320
5392,9,10,17,753750,901010,899150,783830,483500,328290,848900,884120,876780,836860,544870,450510
5393,9,10,18,754470,895140,890250,781210,484280,327200,837990,871230,867920,833500,543060,448660
5394,9,10,19,746950,877240,872790,775610,484870,326040,813110,846530,853820,827640,540880,447300
5395,9,10,20,739160,861180,858120,772950,485460,324610,790330,828030,843370,822590,538540,446290
5396,9,10,21,729000,845950,843120,767620,483900,322890,767180,810990,833850,817300,536240,445110
5397,9,10,22,717900,832860,829900,760640,481420,321740,745980,798930,825490,812780,534140,444120
5398,9,10,23,706720,819460,817120,753450,478370,320630,729070,789490,819590,808840,532610,443070
5399,9,11,0,700130,812190,810160,749320,476850,319490,721970,785210,816770,807120,531760,442150
5400,9,11,1,697770,808880,806260,747500,475760,318130,719970,783400,815470,806220,531200,441150
5401,9,11,2,694190,806250,803630,746290,474360,316590,719140,782090,814230,805150,530350,440140
5402,9,11,3,690490,803740,800920,743960,472050,314040,718020,780970,812820,803530,528730,437790
5403,9,11,4,688760,801940,797530,741470,470280,312450,717260,779600,810990,801790,527720,436290
5404,9,11,5,687270,800660,796180,740180,469470,312960,716280,778250,809540,800270,527600,436180
5405,9,11,6,689240,806440,806590,744980,470040,314810,720310,783110,813610,802120,529000,438100
5406,9,11,7,701840,837640,839610,757700,470750,317880,749680,811910,832190,810610,532650,441330
5407,9,11,8,713850,864290,862930,763730,471830,321100,786380,846220,850120,821220,537990,446160
5408,9,11,9,719800,873980,872760,766520,472810,324470,801540,859510,860150,826840,541400,450260
5409,9,11,10,722510,876270,874740,765300,471960,326510,808580,864040,863250,827860,542520,453030
5410,9,11,11,724630,876040,872720,761330,470310,327180,813160,864440,863340,825970,542260,454230
5411,9,11,12,727700,874940,870970,760110,470100,327780,816740,862890,862810,824580,541330,454770
5412,9,11,13,729540,872920,868980,761350,472340,329080,817910,859930,861610,824650,541650,455460
5413,9,11,14,729970,867440,863010,761770,474320,329700,815000,852840,858050,823990,541310,455000
5414,9,11,15,731670,861150,854410,761980,476170,329510,810490,844100,852630,822480,539620,453720
5415,9,11,16,733070,851490,843800,761440,478000,328320,803240,831500,844950,818190,537080,451920
5416,9,11,17,737900,842610,831480,759570,479850,327130,791970,815810,835310,813570,534580,450220
5417,9,11,18,736310,829410,815260,754890,480740,325850,772290,794260,819900,806880,532080,448710
5418,9,11,19,729040,815640,802400,751260,480690,324960,749000,775140,807410,800540,530020,447510
5419,9,11,20,720760,805040,794460,747990,479990,323660,727890,761230,797860,795490,527910,446250
5420,9,11,21,712600,795470,787130,745790,478640,322450,706880,749050,790050,791050,525590,445180
5421,9,11,22,701400,785950,777650,740260,477030,321470,684300,736870,781110,786390,523890,444220
5422,9,11,23,687900,775950,769160,734100,474960,320790,662410,726740,773380,781780,522280,443410
5423,9,12,0,676730,767670,760700,727010,472120,319850,649510,720220,766840,777350,521130,442590
5424,9,12,1,671880,762290,755600,721500,470070,318460,644720,716700,762440,774390,520210,441470
5425,9,12,2,667580,757760,750590,716570,467170,316610,641970,713670,758440,771230,518870,440090
5426,9,12,3,660480,753070,743960,710110,463820,314110,638980,710130,753130,766760,516560,437550
5427,9,12,4,654810,746730,735000,700580,459820,311770,635280,705340,745140,760180,513670,435470
5428,9,12,5,649250,738850,723780,688450,455010,310760,630600,699060,735680,751700,510550,434160
5429,9,12,6,641660,730670,713780,677210,451140,310770,624150,692160,726420,743840,508180,433490
5430,9,12,7,636760,723420,706210,669330,448040,311140,618270,685700,718810,737430,506300,433500
5431,9,12,8,635870,719240,702430,664040,446300,311990,615610,682340,715310,733900,505550,433920
5432,9,12,9,634010,716270,700120,657560,442960,311750,613760,680000,713930,729930,503980,434490
5433,9,12,10,631900,713760,699890,651950,439790,311200,612680,678550,714520,725270,501840,433940
5434,9,12,11,630050,710990,699390,647540,437490,311030,611340,676910,714500,720230,499130,433250
5435,9,12,12,628790,708390,698930,643910,436390,311290,610890,675130,714180,715960,497250,433300
5436,9,12,13,627730,705550,698910,643950,436920,312230,610850,672840,713600,713870,496570,433420
5437,9,12,14,625860,702640,699590,644290,438490,313390,609220,669950,713380,712310,496180,434010
5438,9,12,15,624340,700430,700710,645090,440170,314430,607020,668160,712490,711390,496380,434590
5439,9,12,16,622430,699230,702360,648210,442570,315710,604130,666980,712430,711730,497290,435790
5440,9,12,17,620220,699230,704020,650920,444840,316130,599420,665570,711680,712070,497970,436520
5441,9,12,18,615990,697640,703580,651700,446390,316210,593500,663000,709370,712700,498210,436870
5442,9,12,19,611270,695160,702260,651830,447280,316190,585920,659320,707300,712730,498380,436990
5443,9,12,20,606380,691640,700170,651770,447580,316010,578010,655320,704130,712490,499000,436800
5444,9,12,21,600450,688800,697100,651180,447350,315740,569470,651620,701490,711780,498870,436630
5445,9,12,22,594660,685890,694740,649720,446800,315370,560420,648750,698920,710410,498640,436210
5446,9,12,23,588100,682680,692920,648300,445860,314830,553200,645960,697360,709320,498200,435800
5447,9,13,0,584710,680940,691390,646570,444540,314170,550180,644790,696430,708560,497710,435190
5448,9,13,1,583410,679500,690120,645060,443100,312950,549130,644100,695600,707550,497060,434310
5449,9,13,2,580580,677830,688430,643090,441170,311290,548370,643190,694520,706360,496030,433030
5450,9,13,3,575980,675650,686260,640080,438470,308800,547280,641780,692920,704110,494110,430750
5451,9,13,4,573630,672740,683170,635890,435290,306770,545770,639910,690420,700860,491630,429020
5452,9,13,5,569900,668000,677960,629700,431390,305600,543510,636240,686480,695690,488890,427550
5453,9,13,6,565140,662090,674120,624320,427710,305070,540170,632710,682930,689890,485880,427050
5454,9,13,7,561710,656700,672940,620200,422390,303800,536220,629520,681150,683770,480840,424720
5455,9,13,8,559770,652730,670410,614310,417140,301740,531880,626980,679180,676720,476580,422650
5456,9,13,9,555140,647010,663500,605430,411440,299130,528120,622750,674370,668890,472240,420190
5457,9,13,10,552870,643050,659640,599440,407940,297600,526370,619960,671950,663130,469170,418260
5458,9,13,11,314010,389710,395310,359700,227260,140480,267150,340860,349340,336730,225720,177750
